City1,Country1,City2,Country2,1070
City1,Country1,City92,Country92,1065
City1,Country1,City93,Country93,387
City1,Country1,City94,Country94,909
City1,Country1,City95,Country95,956
City1,Country1,City96,Country96,2660
City1,Country1,City97,Country97,1978
City1,Country1,City98,Country98,648
City1,Country1,City99,Country99,1986
City1,Country1,City100,Country100,490
City2,Country2,City3,Country3,1396
City2,Country2,City4,Country4,920
City2,Country2,City5,Country5,2525
City2,Country2,City6,Country6,2987
City2,Country2,City7,Country7,1418
City2,Country2,City8,Country8,2272
City2,Country2,City9,Country9,250
City2,Country2,City10,Country10,2158
City2,Country2,City11,Country11,2444
City2,Country2,City12,Country12,2335
City2,Country2,City13,Country13,2999
City2,Country2,City14,Country14,1785
City2,Country2,City15,Country15,1218
City2,Country2,City16,Country16,2701
City2,Country2,City17,Country17,2425
City2,Country2,City18,Country18,1877
City2,Country2,City19,Country19,2081
City2,Country2,City20,Country20,2874
City2,Country2,City21,Country21,1655
City2,Country2,City22,Country22,738
City2,Country2,City23,Country23,2951
City2,Country2,City24,Country24,1971
City2,Country2,City25,Country25,1442
City2,Country2,City26,Country26,746
City2,Country2,City27,Country27,2467
City2,Country2,City28,Country28,1533
City2,Country2,City29,Country29,112
City2,Country2,City30,Country30,1031
City2,Country2,City31,Country31,2375
City2,Country2,City32,Country32,613
City2,Country2,City33,Country33,2692
City2,Country2,City34,Country34,1597
City2,Country2,City35,Country35,1817
City2,Country2,City36,Country36,265
City2,Country2,City37,Country37,2407
City2,Country2,City38,Country38,480
City2,Country2,City39,Country39,1105
City2,Country2,City40,Country40,2831
City2,Country2,City41,Country41,2995
City2,Country2,City42,Country42,1249
City2,Country2,City43,Country43,1105
City2,Country2,City44,Country44,2953
City2,Country2,City45,Country45,361
City2,Country2,City46,Country46,689
City2,Country2,City47,Country47,1439
City2,Country2,City48,Country48,945
City2,Country2,City49,Country49,924
City2,Country2,City50,Country50,2818
City2,Country2,City51,Country51,1906
City2,Country2,City52,Country52,2361
City2,Country2,City53,Country53,2331
City2,Country2,City54,Country54,2358
City2,Country2,City55,Country55,2789
City2,Country2,City56,Country56,817
City2,Country2,City57,Country57,2642
City2,Country2,City58,Country58,2377
City2,Country2,City59,Country59,2673
City2,Country2,City60,Country60,2378
City2,Country2,City61,Country61,1260
City2,Country2,City62,Country62,240
City2,Country2,City63,Country63,1287
City2,Country2,City64,Country64,2586
City2,Country2,City65,Country65,2546
City2,Country2,City66,Country66,1350
City2,Country2,City67,Country67,2404
City2,Country2,City68,Country68,2210
City2,Country2,City69,Country69,198
City2,Country2,City70,Country70,2269
City2,Country2,City71,Country71,492
City2,Country2,City72,Country72,234
City2,Country2,City73,Country73,472
City2,Country2,City74,Country74,2495
City2,Country2,City75,Country75,1784
City2,Country2,City76,Country76,1803
City2,Country2,City77,Country77,528
City2,Country2,City78,Country78,1804
City2,Country2,City79,Country79,2704
City2,Country2,City80,Country80,1800
City2,Country2,City81,Country81,1278
City2,Country2,City82,Country82,1173
City2,Country2,City83,Country83,1464
City2,Country2,City84,Country84,2108
City2,Country2,City85,Country85,1634
City2,Country2,City86,Country86,1001
City2,Country2,City87,Country87,1494
City2,Country2,City88,Country88,826
City2,Country2,City89,Country89,2280
City2,Country2,City90,Country90,2474
City2,Country2,City91,Country91,825
City2,Country2,City92,Country92,2649
City2,Country2,City93,Country93,943
City2,Country2,City94,Country94,409
City2,Country2,City95,Country95,2274
City2,Country2,City96,Country96,1817
City2,Country2,City97,Country97,2383
City2,Country2,City98,Country98,2718
City2,Country2,City99,Country99,1634
City2,Country2,City100,Country100,2927
City3,Country3,City4,Country4,2701
City3,Country3,City5,Country5,2152
City3,Country3,City6,Country6,1034
City3,Country3,City7,Country7,1292
City3,Country3,City8,Country8,944
City3,Country3,City9,Country9,1585
City3,Country3,City10,Country10,1447
City3,Country3,City11,Country11,1104
City3,Country3,City12,Country12,2379
City3,Country3,City13,Country13,2951
City3,Country3,City14,Country14,1412
City3,Country3,City15,Country15,1500
City3,Country3,City16,Country16,334
City3,Country3,City17,Country17,324
City3,Country3,City18,Country18,542
City3,Country3,City19,Country19,758
City3,Country3,City20,Country20,1167
City3,Country3,City21,Country21,288
City3,Country3,City22,Country22,1287
City3,Country3,City23,Country23,2347
City3,Country3,City24,Country24,2015
City3,Country3,City25,Country25,1762
City3,Country3,City26,Country26,1258
City3,Country3,City27,Country27,879
City3,Country3,City28,Country28,2108
City3,Country3,City29,Country29,1765
City3,Country3,City30,Country30,1253
City3,Country3,City31,Country31,1544
City3,Country3,City32,Country32,1860
City3,Country3,City33,Country33,667
City3,Country3,City34,Country34,2250
City3,Country3,City35,Country35,1726
City3,Country3,City36,Country36,1140
City3,Country3,City37,Country37,252
City3,Country3,City38,Country38,2071
City3,Country3,City39,Country39,2362
City3,Country3,City40,Country40,1896
City3,Country3,City41,Country41,2802
City3,Country3,City42,Country42,1146
City3,Country3,City43,Country43,2136
City3,Country3,City44,Country44,1425
City3,Country3,City45,Country45,2144
City3,Country3,City46,Country46,2612
City3,Country3,City47,Country47,983
City3,Country3,City48,Country48,2633
City3,Country3,City49,Country49,2607
City3,Country3,City50,Country50,1307
City3,Country3,City51,Country51,1726
City3,Country3,City52,Country52,2155
City3,Country3,City53,Country53,2380
City3,Country3,City54,Country54,2651
City3,Country3,City55,Country55,2299
City3,Country3,City56,Country56,446
City3,Country3,City57,Country57,1692
City3,Country3,City58,Country58,1794
City3,Country3,City59,Country59,938
City3,Country3,City60,Country60,1228
City3,Country3,City61,Country61,293
City3,Country3,City62,Country62,2524
City3,Country3,City63,Country63,1293
City3,Country3,City64,Country64,2329
City3,Country3,City65,Country65,448
City3,Country3,City66,Country66,1514
City3,Country3,City67,Country67,50
City3,Country3,City68,Country68,2735
City3,Country3,City69,Country69,400
City3,Country3,City70,Country70,1498
City3,Country3,City71,Country71,1287
City3,Country3,City72,Country72,796
City3,Country3,City73,Country73,1163
City3,Country3,City74,Country74,1614
City3,Country3,City75,Country75,2312
City3,Country3,City76,Country76,1647
City3,Country3,City77,Country77,702
City3,Country3,City78,Country78,1612
City3,Country3,City79,Country79,1851
City3,Country3,City80,Country80,906
City3,Country3,City81,Country81,2909
City3,Country3,City82,Country82,1457
City3,Country3,City83,Country83,1477
City3,Country3,City84,Country84,2592
City3,Country3,City85,Country85,2434
City3,Country3,City86,Country86,1786
City3,Country3,City87,Country87,2377
City3,Country3,City88,Country88,909
City3,Country3,City89,Country89,61
City3,Country3,City90,Country90,243
City3,Country3,City91,Country91,1764
City3,Country3,City92,Country92,1024
City3,Country3,City93,Country93,2164
City3,Country3,City94,Country94,2448
City3,Country3,City95,Country95,1653
City3,Country3,City96,Country96,163
City3,Country3,City97,Country97,142
City3,Country3,City98,Country98,439
City3,Country3,City99,Country99,1867
City3,Country3,City100,Country100,2719
City4,Country4,City5,Country5,2096
City4,Country4,City6,Country6,471
City4,Country4,City7,Country7,405
City4,Country4,City8,Country8,2948
City4,Country4,City9,Country9,101
City4,Country4,City10,Country10,1342
City4,Country4,City11,Country11,2177
City4,Country4,City12,Country12,1448
City4,Country4,City13,Country13,2283
City4,Country4,City14,Country14,1690
City4,Country4,City15,Country15,2683
City4,Country4,City16,Country16,1551
City4,Country4,City17,Country17,408
City4,Country4,City18,Country18,2143
City4,Country4,City19,Country19,1227
City4,Country4,City20,Country20,1634
City4,Country4,City21,Country21,1875
City4,Country4,City22,Country22,2820
City4,Country4,City23,Country23,2288
City4,Country4,City24,Country24,2121
City4,Country4,City25,Country25,2781
City4,Country4,City26,Country26,1237
City4,Country4,City27,Country27,943
City4,Country4,City28,Country28,2600
City4,Country4,City29,Country29,1781
City4,Country4,City30,Country30,149
City4,Country4,City31,Country31,2925
City4,Country4,City32,Country32,1280
City4,Country4,City33,Country33,2989
City4,Country4,City34,Country34,1177
City4,Country4,City35,Country35,1918
City4,Country4,City36,Country36,1734
City4,Country4,City37,Country37,1342
City4,Country4,City38,Country38,556
City4,Country4,City39,Country39,2439
City4,Country4,City40,Country40,2468
City4,Country4,City41,Country41,2058
City4,Country4,City42,Country42,951
City4,Country4,City43,Country43,2607
City4,Country4,City44,Country44,1119
City4,Country4,City45,Country45,1709
City4,Country4,City46,Country46,1240
City4,Country4,City47,Country47,2256
City4,Country4,City48,Country48,1806
City4,Country4,City49,Country49,1451
City4,Country4,City50,Country50,1553
City4,Country4,City51,Country51,1858
City4,Country4,City52,Country52,126
City4,Country4,City53,Country53,1007
City4,Country4,City54,Country54,702
City4,Country4,City55,Country55,1026
City4,Country4,City56,Country56,1463
City4,Country4,City57,Country57,1054
City4,Country4,City58,Country58,544
City4,Country4,City59,Country59,1991
City4,Country4,City60,Country60,542
City4,Country4,City61,Country61,597
City4,Country4,City62,Country62,1930
City4,Country4,City63,Country63,1578
City4,Country4,City64,Country64,1719
City4,Country4,City65,Country65,2105
City4,Country4,City66,Country66,2730
City4,Country4,City67,Country67,2171
City4,Country4,City68,Country68,1312
City4,Country4,City69,Country69,1266
City4,Country4,City70,Country70,937
City4,Country4,City71,Country71,2662
City4,Country4,City72,Country72,638
City4,Country4,City73,Country73,1579
City4,Country4,City74,Country74,2406
City4,Country4,City75,Country75,1136
City4,Country4,City76,Country76,1624
City4,Country4,City77,Country77,1373
City4,Country4,City78,Country78,227
City4,Country4,City79,Country79,526
City4,Country4,City80,Country80,2114
City4,Country4,City81,Country81,281
City4,Country4,City82,Country82,2515
City4,Country4,City83,Country83,675
City4,Country4,City84,Country84,1785
City4,Country4,City85,Country85,1605
City4,Country4,City86,Country86,1701
City4,Country4,City87,Country87,1951
City4,Country4,City88,Country88,951
City4,Country4,City89,Country89,397
City4,Country4,City90,Country90,399
City4,Country4,City91,Country91,1601
City4,Country4,City92,Country92,2636
City4,Country4,City93,Country93,2274
City4,Country4,City94,Country94,2375
City4,Country4,City95,Country95,2347
City4,Country4,City96,Country96,277
City4,Country4,City97,Country97,2669
City4,Country4,City98,Country98,2001
City4,Country4,City99,Country99,2264
City4,Country4,City100,Country100,2655
City5,Country5,City6,Country6,2281
City5,Country5,City7,Country7,1989
City5,Country5,City8,Country8,1655
City5,Country5,City9,Country9,1969
City5,Country5,City10,Country10,1117
City5,Country5,City11,Country11,1971
City5,Country5,City12,Country12,1592
City5,Country5,City13,Country13,1422
City5,Country5,City14,Country14,2999
City5,Country5,City15,Country15,2300
City5,Country5,City16,Country16,1673
City5,Country5,City17,Country17,1187
City5,Country5,City18,Country18,1178
City5,Country5,City19,Country19,2806
City5,Country5,City20,Country20,2667
City5,Country5,City21,Country21,1009
City5,Country5,City22,Country22,96
City5,Country5,City23,Country23,550
City5,Country5,City24,Country24,1495
City5,Country5,City25,Country25,756
City5,Country5,City26,Country26,1616
City5,Country5,City27,Country27,684
City5,Country5,City28,Country28,1125
City5,Country5,City29,Country29,1985
City5,Country5,City30,Country30,993
City5,Country5,City31,Country31,904
City5,Country5,City32,Country32,2051
City5,Country5,City33,Country33,2539
City5,Country5,City34,Country34,2707
City5,Country5,City35,Country35,2025
City5,Country5,City36,Country36,518
City5,Country5,City37,Country37,1338
City5,Country5,City38,Country38,2451
City5,Country5,City39,Country39,528
City5,Country5,City40,Country40,778
City5,Country5,City41,Country41,1596
City5,Country5,City42,Country42,1813
City5,Country5,City43,Country43,1915
City5,Country5,City44,Country44,1706
City5,Country5,City45,Country45,705
City5,Country5,City46,Country46,1449
City5,Country5,City47,Country47,677
City5,Country5,City48,Country48,79
City5,Country5,City49,Country49,2527
City5,Country5,City50,Country50,410
City5,Country5,City51,Country51,212
City5,Country5,City52,Country52,927
City5,Country5,City53,Country53,2037
City5,Country5,City54,Country54,2095
City5,Country5,City55,Country55,776
City5,Country5,City56,Country56,1293
City5,Country5,City57,Country57,2326
City5,Country5,City58,Country58,2637
City5,Country5,City59,Country59,2331
City5,Country5,City60,Country60,2081
City5,Country5,City61,Country61,2576
City5,Country5,City62,Country62,2740
City5,Country5,City63,Country63,835
City5,Country5,City64,Country64,828
City5,Country5,City65,Country65,2973
City5,Country5,City66,Country66,1137
City5,Country5,City67,Country67,2024
City5,Country5,City68,Country68,2936
City5,Country5,City69,Country69,2544
City5,Country5,City70,Country70,2308
City5,Country5,City71,Country71,503
City5,Country5,City72,Country72,1730
City5,Country5,City73,Country73,138
City5,Country5,City74,Country74,501
City5,Country5,City75,Country75,2112
City5,Country5,City76,Country76,1554
City5,Country5,City77,Country77,1383
City5,Country5,City78,Country78,2781
City5,Country5,City79,Country79,1868
City5,Country5,City80,Country80,2688
City5,Country5,City81,Country81,785
City5,Country5,City82,Country82,1395
City5,Country5,City83,Country83,2587
City5,Country5,City84,Country84,224
City5,Country5,City85,Country85,1491
City5,Country5,City86,Country86,55
City5,Country5,City87,Country87,2717
City5,Country5,City88,Country88,1226
City5,Country5,City89,Country89,2881
City5,Country5,City90,Country90,2741
City5,Country5,City91,Country91,1843
City5,Country5,City92,Country92,2949
City5,Country5,City93,Country93,1674
City5,Country5,City94,Country94,1758
City5,Country5,City95,Country95,2139
City5,Country5,City96,Country96,1354
City5,Country5,City97,Country97,2384
City5,Country5,City98,Country98,767
City5,Country5,City99,Country99,2351
City5,Country5,City100,Country100,1337
City6,Country6,City7,Country7,1328
City6,Country6,City8,Country8,2335
City6,Country6,City9,Country9,815
City6,Country6,City10,Country10,1382
City6,Country6,City11,Country11,2531
City6,Country6,City12,Country12,2909
City6,Country6,City13,Country13,2135
City6,Country6,City14,Country14,1047
City6,Country6,City15,Country15,2645
City6,Country6,City16,Country16,882
City6,Country6,City17,Country17,721
City6,Country6,City18,Country18,2983
City6,Country6,City19,Country19,1782
City6,Country6,City20,Country20,1522
City6,Country6,City21,Country21,1848
City6,Country6,City22,Country22,528
City6,Country6,City23,Country23,2000
City6,Country6,City24,Country24,1902
City6,Country6,City25,Country25,2211
City6,Country6,City26,Country26,219
City6,Country6,City27,Country27,261
City6,Country6,City28,Country28,70
City6,Country6,City29,Country29,1673
City6,Country6,City30,Country30,2105
City6,Country6,City31,Country31,1102
City6,Country6,City32,Country32,1263
City6,Country6,City33,Country33,1284
City6,Country6,City34,Country34,2512
City6,Country6,City35,Country35,1882
City6,Country6,City36,Country36,280
City6,Country6,City37,Country37,196
City6,Country6,City38,Country38,892
City6,Country6,City39,Country39,1789
City6,Country6,City40,Country40,1639
City6,Country6,City41,Country41,1773
City6,Country6,City42,Country42,903
City6,Country6,City43,Country43,2581
City6,Country6,City44,Country44,2596
City6,Country6,City45,Country45,1015
City6,Country6,City46,Country46,1627
City6,Country6,City47,Country47,433
City6,Country6,City48,Country48,364
City6,Country6,City49,Country49,2236
City6,Country6,City50,Country50,2210
City6,Country6,City51,Country51,1284
City6,Country6,City52,Country52,112
City6,Country6,City53,Country53,2846
City6,Country6,City54,Country54,2874
City6,Country6,City55,Country55,1241
City6,Country6,City56,Country56,934
City6,Country6,City57,Country57,2344
City6,Country6,City58,Country58,1915
City6,Country6,City59,Country59,1738
City6,Country6,City60,Country60,2930
City6,Country6,City61,Country61,600
City6,Country6,City62,Country62,1454
City6,Country6,City63,Country63,1777
City6,Country6,City64,Country64,207
City6,Country6,City65,Country65,2465
City6,Country6,City66,Country66,2090
City6,Country6,City67,Country67,876
City6,Country6,City68,Country68,2858
City6,Country6,City69,Country69,2542
City6,Country6,City70,Country70,1359
City6,Country6,City71,Country71,1415
City6,Country6,City72,Country72,219
City6,Country6,City73,Country73,1849
City6,Country6,City74,Country74,1544
City6,Country6,City75,Country75,1021
City6,Country6,City76,Country76,1390
City6,Country6,City77,Country77,2731
City6,Country6,City78,Country78,2043
City6,Country6,City79,Country79,2947
City6,Country6,City80,Country80,2882
City6,Country6,City81,Country81,699
City6,Country6,City82,Country82,2535
City6,Country6,City83,Country83,1365
City6,Country6,City84,Country84,1697
City6,Country6,City85,Country85,1834
City6,Country6,City86,Country86,213
City6,Country6,City87,Country87,103
City6,Country6,City88,Country88,2649
City6,Country6,City89,Country89,316
City6,Country6,City90,Country90,266
City6,Country6,City91,Country91,2775
City6,Country6,City92,Country92,409
City6,Country6,City93,Country93,400
City6,Country6,City94,Country94,265
City6,Country6,City95,Country95,52
City6,Country6,City96,Country96,2045
City6,Country6,City97,Country97,2919
City6,Country6,City98,Country98,2795
City6,Country6,City99,Country99,2790
City6,Country6,City100,Country100,2168
City7,Country7,City8,Country8,1582
City7,Country7,City9,Country9,2069
City7,Country7,City10,Country10,1244
City7,Country7,City11,Country11,2331
City7,Country7,City12,Country12,809
City7,Country7,City13,Country13,71
City7,Country7,City14,Country14,507
City7,Country7,City15,Country15,760
City7,Country7,City16,Country16,1972
City7,Country7,City17,Country17,2773
City7,Country7,City18,Country18,221
City7,Country7,City19,Country19,375
City7,Country7,City20,Country20,2269
City7,Country7,City21,Country21,574
City7,Country7,City22,Country22,826
City7,Country7,City23,Country23,1001
City7,Country7,City24,Country24,524
City7,Country7,City25,Country25,1805
City7,Country7,City26,Country26,2609
City7,Country7,City27,Country27,2311
City7,Country7,City28,Country28,2729
City7,Country7,City29,Country29,2329
City7,Country7,City30,Country30,947
City7,Country7,City31,Country31,2582
City7,Country7,City32,Country32,2819
City7,Country7,City33,Country33,566
City7,Country7,City34,Country34,1512
City7,Country7,City35,Country35,1749
City7,Country7,City36,Country36,2502
City7,Country7,City37,Country37,2204
City7,Country7,City38,Country38,2790
City7,Country7,City39,Country39,1433
City7,Country7,City40,Country40,1974
City7,Country7,City41,Country41,1642
City7,Country7,City42,Country42,684
City7,Country7,City43,Country43,2827
City7,Country7,City44,Country44,1255
City7,Country7,City45,Country45,698
City7,Country7,City46,Country46,2408
City7,Country7,City47,Country47,152
City7,Country7,City48,Country48,1953
City7,Country7,City49,Country49,1144
City7,Country7,City50,Country50,2000
City7,Country7,City51,Country51,1890
City7,Country7,City52,Country52,2443
City7,Country7,City53,Country53,1019
City7,Country7,City54,Country54,307
City7,Country7,City55,Country55,901
City7,Country7,City56,Country56,691
City7,Country7,City57,Country57,465
City7,Country7,City58,Country58,2215
City7,Country7,City59,Country59,344
City7,Country7,City60,Country60,1777
City7,Country7,City61,Country61,137
City7,Country7,City62,Country62,2775
City7,Country7,City63,Country63,2954
City7,Country7,City64,Country64,2615
City7,Country7,City65,Country65,2376
City7,Country7,City66,Country66,2293
City7,Country7,City67,Country67,2884
City7,Country7,City68,Country68,956
City7,Country7,City69,Country69,1212
City7,Country7,City70,Country70,267
City7,Country7,City71,Country71,2858
City7,Country7,City72,Country72,111
City7,Country7,City73,Country73,192
City7,Country7,City74,Country74,2678
City7,Country7,City75,Country75,2855
City7,Country7,City76,Country76,1081
City7,Country7,City77,Country77,2950
City7,Country7,City78,Country78,1790
City7,Country7,City79,Country79,854
City7,Country7,City80,Country80,641
City7,Country7,City81,Country81,1594
City7,Country7,City82,Country82,1476
City7,Country7,City83,Country83,426
City7,Country7,City84,Country84,2704
City7,Country7,City85,Country85,1514
City7,Country7,City86,Country86,844
City7,Country7,City87,Country87,422
City7,Country7,City88,Country88,1385
City7,Country7,City89,Country89,1774
City7,Country7,City90,Country90,2472
City7,Country7,City91,Country91,1441
City7,Country7,City92,Country92,1506
City7,Country7,City93,Country93,443
City7,Country7,City94,Country94,1527
City7,Country7,City95,Country95,1722
City7,Country7,City96,Country96,2875
City7,Country7,City97,Country97,2428
City7,Country7,City98,Country98,543
City7,Country7,City99,Country99,707
City7,Country7,City100,Country100,2562
City8,Country8,City9,Country9,1343
City8,Country8,City10,Country10,1077
City8,Country8,City11,Country11,138
City8,Country8,City12,Country12,2278
City8,Country8,City13,Country13,268
City8,Country8,City14,Country14,1347
City8,Country8,City15,Country15,2275
City8,Country8,City16,Country16,1211
City8,Country8,City17,Country17,1157
City8,Country8,City18,Country18,623
City8,Country8,City19,Country19,2844
City8,Country8,City20,Country20,332
City8,Country8,City21,Country21,509
City8,Country8,City22,Country22,2997
City8,Country8,City23,Country23,930
City8,Country8,City24,Country24,1737
City8,Country8,City25,Country25,1574
City8,Country8,City26,Country26,2042
City8,Country8,City27,Country27,2300
City8,Country8,City28,Country28,2412
City8,Country8,City29,Country29,104
City8,Country8,City30,Country30,2384
City8,Country8,City31,Country31,1850
City8,Country8,City32,Country32,1554
City8,Country8,City33,Country33,2638
City8,Country8,City34,Country34,1153
City8,Country8,City35,Country35,426
City8,Country8,City36,Country36,1972
City8,Country8,City37,Country37,2518
City8,Country8,City38,Country38,1650
City8,Country8,City39,Country39,2916
City8,Country8,City40,Country40,2126
City8,Country8,City41,Country41,735
City8,Country8,City42,Country42,2601
City8,Country8,City43,Country43,2152
City8,Country8,City44,Country44,2421
City8,Country8,City45,Country45,748
City8,Country8,City46,Country46,1655
City8,Country8,City47,Country47,2058
City8,Country8,City48,Country48,1720
City8,Country8,City49,Country49,2359
City8,Country8,City50,Country50,495
City8,Country8,City51,Country51,1404
City8,Country8,City52,Country52,2465
City8,Country8,City53,Country53,934
City8,Country8,City54,Country54,404
City8,Country8,City55,Country55,898
City8,Country8,City56,Country56,2441
City8,Country8,City57,Country57,2531
City8,Country8,City58,Country58,2521
City8,Country8,City59,Country59,2325
City8,Country8,City60,Country60,2728
City8,Country8,City61,Country61,1859
City8,Country8,City62,Country62,1096
City8,Country8,City63,Country63,104
City8,Country8,City64,Country64,200
City8,Country8,City65,Country65,2050
City8,Country8,City66,Country66,912
City8,Country8,City67,Country67,843
City8,Country8,City68,Country68,2012
City8,Country8,City69,Country69,1688
City8,Country8,City70,Country70,1044
City8,Country8,City71,Country71,1737
City8,Country8,City72,Country72,2684
City8,Country8,City73,Country73,378
City8,Country8,City74,Country74,1957
City8,Country8,City75,Country75,2584
City8,Country8,City76,Country76,1845
City8,Country8,City77,Country77,1003
City8,Country8,City78,Country78,98
City8,Country8,City79,Country79,943
City8,Country8,City80,Country80,230
City8,Country8,City81,Country81,2872
City8,Country8,City82,Country82,2933
City8,Country8,City83,Country83,1219
City8,Country8,City84,Country84,1371
City8,Country8,City85,Country85,1180
City8,Country8,City86,Country86,678
City8,Country8,City87,Country87,595
City8,Country8,City88,Country88,1296
City8,Country8,City89,Country89,2600
City8,Country8,City90,Country90,1552
City8,Country8,City91,Country91,1326
City8,Country8,City92,Country92,1728
City8,Country8,City93,Country93,1929
City8,Country8,City94,Country94,1969
City8,Country8,City95,Country95,2257
City8,Country8,City96,Country96,394
City8,Country8,City97,Country97,1525
City8,Country8,City98,Country98,1143
City8,Country8,City99,Country99,1538
City8,Country8,City100,Country100,657
City9,Country9,City10,Country10,793
City9,Country9,City11,Country11,918
City9,Country9,City12,Country12,368
City9,Country9,City13,Country13,2511
City9,Country9,City14,Country14,171
City9,Country9,City15,Country15,2834
City9,Country9,City16,Country16,1806
City9,Country9,City17,Country17,1412
City9,Country9,City18,Country18,2390
City9,Country9,City19,Country19,2696
City9,Country9,City20,Country20,1449
City9,Country9,City21,Country21,2166
City9,Country9,City22,Country22,2898
City9,Country9,City23,Country23,2007
City9,Country9,City24,Country24,2715
City9,Country9,City25,Country25,1887
City9,Country9,City26,Country26,2813
City9,Country9,City27,Country27,203
City9,Country9,City28,Country28,554
City9,Country9,City29,Country29,1061
City9,Country9,City30,Country30,2873
City9,Country9,City31,Country31,202
City9,Country9,City32,Country32,380
City9,Country9,City33,Country33,2595
City9,Country9,City34,Country34,1691
City9,Country9,City35,Country35,2220
City9,Country9,City36,Country36,1102
City9,Country9,City37,Country37,1459
City9,Country9,City38,Country38,1770
City9,Country9,City39,Country39,2193
City9,Country9,City40,Country40,1313
City9,Country9,City41,Country41,767
City9,Country9,City42,Country42,716
City9,Country9,City43,Country43,2262
City9,Country9,City44,Country44,549
City9,Country9,City45,Country45,2675
City9,Country9,City46,Country46,1919
City9,Country9,City47,Country47,156
City9,Country9,City48,Country48,1430
City9,Country9,City49,Country49,941
City9,Country9,City50,Country50,576
City9,Country9,City51,Country51,395
City9,Country9,City52,Country52,934
City9,Country9,City53,Country53,1103
City9,Country9,City54,Country54,1448
City9,Country9,City55,Country55,1486
City9,Country9,City56,Country56,2499
City9,Country9,City57,Country57,962
City9,Country9,City58,Country58,1844
City9,Country9,City59,Country59,360
City9,Country9,City60,Country60,2011
City9,Country9,City61,Country61,951
City9,Country9,City62,Country62,282
City9,Country9,City63,Country63,275
City9,Country9,City64,Country64,1235
City9,Country9,City65,Country65,727
City9,Country9,City66,Country66,525
City9,Country9,City67,Country67,2010
City9,Country9,City68,Country68,354
City9,Country9,City69,Country69,1242
City9,Country9,City70,Country70,2058
City9,Country9,City71,Country71,1932
City9,Country9,City72,Country72,2879
City9,Country9,City73,Country73,1105
City9,Country9,City74,Country74,1284
City9,Country9,City75,Country75,911
City9,Country9,City76,Country76,1809
City9,Country9,City77,Country77,1685
City9,Country9,City78,Country78,145
City9,Country9,City79,Country79,130
City9,Country9,City80,Country80,431
City9,Country9,City81,Country81,2694
